loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_status
1888,937,Auto,1609545.31,12.54,Closed
1889,7840,Home,1877113.17,8.19,Closed
1890,132,Home,784304.74,14.41,Active
1891,5604,Personal,1586716.25,16.57,Active
1892,618,Home,264488.79,15.97,Active
1893,9548,Education,2607369.74,9.74,Active
1894,9937,Personal,3254871.58,7.09,Active
1895,5059,Education,3442072.25,13.18,Active
1896,7088,Auto,2573331.88,12.01,Active
1897,9726,Education,969971.89,8.15,Defaulted
1898,7903,Education,2638693.2,16.46,Defaulted
1899,6575,Personal,4650717.17,10.87,Closed
1900,7649,Personal,3454381.5,7.76,Active
1901,2472,Auto,4547806.51,11.22,Active
1902,18,Auto,158393.31,11.96,Active
1903,5412,Education,1802705.84,15.39,Active
1904,1566,Personal,4982305.11,12.67,Active
1905,7452,Education,421320.91,11.9,Active
1906,2129,Education,3918585.76,9.17,Active
1907,9800,Auto,4093204.73,7.97,Closed
1908,131,Home,4666299.87,17.4,Active
1909,5364,Personal,3218627.82,13.29,Active
1910,8581,Home,998968.18,7.82,Closed
1911,741,Auto,3802707.53,9.08,Active
1912,7473,Auto,2838517.91,15.82,Active
1913,4928,Auto,1765845.7,15.73,Closed
1914,2575,Personal,2131315.15,10.97,Active
1915,8203,Personal,4723781.87,13.83,Active
1916,8538,Education,2442741.97,7.49,Active
1917,3999,Personal,2636124.13,13.29,Active
1918,7038,Auto,2264180.78,8.45,Closed
1919,1988,Personal,340609.47,7.33,Closed
1920,9949,Home,2854481.12,9.74,Active
1921,4662,Personal,2374040.02,17.7,Active
1922,7941,Education,2937441.1,7.69,Closed
1923,421,Personal,4681690.53,8.09,Active
1924,4749,Auto,1016821.2,16.85,Active
1925,2980,Home,3518456.1,11.5,Active
1926,6641,Personal,58088.15,7.71,Active
1927,5776,Education,150227.53,11.2,Active
1928,2884,Auto,4703168.5,10.75,Defaulted
1929,2090,Home,684047.16,13.44,Active
1930,8455,Auto,3673586.35,7.69,Active
1931,5963,Education,3441075.69,17.59,Closed
1932,1974,Auto,1449197.9,7.43,Defaulted
1933,194,Education,1148320.28,15.93,Active
1934,8830,Education,3932100.47,17.63,Active
1935,7190,Education,2312125.78,11.83,Defaulted
1936,4002,Auto,1326239.9,17.82,Active
1937,4241,Auto,72098.0,7.94,Active
1938,6156,Auto,2927190.39,7.78,Active
1939,4848,Home,4717116.06,13.5,Closed
1940,1391,Education,4801788.33,8.62,Defaulted
1941,7218,Education,4027483.78,10.66,Active
1942,2174,Personal,4468598.05,9.48,Active
1943,9918,Education,3060636.51,13.85,Active
1944,3267,Personal,295691.07,15.6,Closed
1945,2095,Personal,962441.61,7.78,Active
1946,2046,Personal,153399.29,14.85,Active
1947,6897,Personal,914031.74,14.39,Active
1948,2097,Personal,2239026.61,16.25,Closed
1949,4962,Education,4847310.11,10.81,Defaulted
1950,2190,Auto,1829129.31,7.8,Active
1951,8443,Auto,4739266.41,11.68,Closed
1952,9105,Education,4629354.08,13.51,Active
1953,8392,Auto,831375.36,10.06,Defaulted
1954,2066,Home,2199909.03,15.17,Closed
1955,9484,Home,2621401.2,14.97,Active
1956,8340,Personal,3688725.76,14.99,Closed
1957,2288,Personal,2373695.52,16.87,Active
1958,4401,Auto,3726180.41,9.91,Active
1959,7570,Education,2818323.62,16.26,Active
1960,5519,Personal,283715.82,13.0,Closed
1961,6089,Personal,3546087.07,15.64,Closed
1962,2564,Personal,4905294.2,8.87,Closed
1963,1650,Home,4508218.98,16.66,Active
1964,8890,Personal,4686485.95,10.31,Defaulted
1965,9717,Auto,2205223.26,14.82,Active
1966,2206,Home,365677.93,11.89,Defaulted
1967,6408,Home,4144725.52,10.21,Active
1968,6391,Education,3197852.0,17.09,Active
1969,5082,Education,852227.67,9.12,Active
1970,4998,Auto,3299287.38,7.02,Active
1971,3235,Home,2126595.13,11.51,Active
1972,3586,Personal,4565428.48,10.15,Closed
1973,3545,Personal,2086317.22,11.74,Closed
1974,8366,Personal,2533720.08,7.09,Active
1975,1381,Home,2585377.31,13.99,Active
1976,6185,Home,3755387.69,10.2,Active
1977,8692,Home,2053440.66,14.18,Active
1978,3318,Personal,740275.35,7.86,Active
1979,151,Auto,2993540.61,15.37,Closed
1980,3191,Auto,4141558.72,16.14,Active
1981,9247,Personal,3858577.62,14.46,Active
1982,3057,Home,1508962.88,8.58,Closed
1983,3671,Personal,502832.59,12.49,Active
1984,2731,Home,2777290.0,7.04,Defaulted
1985,1919,Education,572752.49,8.37,Closed
1986,8897,Personal,2797978.43,7.19,Active
1987,7049,Personal,2688437.52,12.64,Active
1988,1726,Auto,2762421.4,11.73,Active
1989,1914,Education,629458.16,16.37,Defaulted
1990,9803,Home,936652.52,15.02,Active
1991,3479,Education,2656385.88,13.84,Active
1992,1019,Education,1723554.06,10.14,Active
1993,1045,Personal,1761687.43,12.39,Active
1994,7173,Education,4133236.57,10.13,Active
1995,4041,Auto,2609964.79,10.13,Active
1996,6262,Auto,3694888.74,17.44,Defaulted
1997,8389,Personal,162625.08,10.42,Active
1998,6852,Auto,2643066.81,12.8,Active
1999,799,Auto,1891490.88,9.55,Active
2000,1722,Education,3926334.83,16.18,Active
2001,4078,Personal,176654.17,15.01,Active
2002,5207,Education,3139566.23,16.02,Defaulted
2003,6806,Personal,4295956.57,14.67,Active
2004,2244,Auto,4364614.67,10.74,Active
2005,6242,Home,4830598.2,12.3,Active
2006,6395,Home,1386192.24,11.42,Active
2007,2286,Education,2366292.15,8.88,Active
2008,4720,Personal,3965856.7,11.92,Active
2009,9539,Home,1762388.81,17.63,Active
2010,5556,Home,2016351.58,10.8,Defaulted
2011,2382,Personal,3842719.06,15.05,Active
2012,6779,Education,3843880.77,10.3,Active
2013,608,Education,70084.69,10.81,Active
2014,8425,Education,4897843.14,11.48,Active
2015,2258,Personal,4620954.52,14.71,Active
2016,9367,Home,2479842.94,11.29,Active
2017,8819,Personal,1331942.71,16.89,Closed
2018,937,Education,3792463.69,10.16,Active
2019,3214,Education,95143.08,14.71,Closed
2020,9592,Home,4060609.15,17.08,Active
2021,8266,Education,1377280.19,11.14,Active
2022,4967,Auto,904905.02,14.02,Closed
2023,5096,Auto,1975504.37,10.14,Active
2024,8168,Home,3085401.76,11.21,Active
2025,2231,Education,4991553.14,15.69,Defaulted
2026,6167,Education,596125.21,7.33,Active
2027,8798,Personal,4190267.98,12.64,Active
2028,5843,Home,2455106.59,9.07,Defaulted
2029,9894,Home,3925994.03,12.4,Active
2030,3969,Education,4545320.92,8.74,Active
2031,4726,Home,3486689.67,15.42,Closed
2032,5323,Education,1955164.08,14.04,Active
2033,8080,Personal,2171202.08,13.43,Active
2034,6603,Education,4750608.99,14.73,Defaulted
2035,7385,Home,993727.58,16.6,Active
2036,5838,Home,4513762.25,14.7,Active
2037,1389,Auto,3927907.14,13.51,Active
2038,5148,Auto,3328238.84,13.44,Active
2039,5670,Home,3335441.01,17.59,Active
2040,6140,Home,220243.79,11.15,Active
2041,1101,Education,2477061.26,7.12,Active
2042,3847,Education,160541.99,14.68,Active
2043,844,Auto,4682221.89,16.56,Active
2044,1302,Auto,4987516.71,9.57,Closed
2045,8758,Education,3686768.9,13.66,Active
2046,4235,Personal,3841078.27,12.65,Active
2047,9677,Personal,2284585.67,15.42,Active
2048,6205,Home,4821022.87,10.03,Closed
2049,691,Education,4372604.9,11.08,Active
2050,569,Home,389156.14,13.09,Active
2051,7175,Education,1353186.08,15.38,Closed
2052,5150,Education,3692666.48,9.44,Closed
2053,4343,Auto,1919602.29,15.0,Active
2054,5436,Personal,4668260.08,16.08,Active
2055,3433,Auto,2940317.68,11.71,Active
2056,8940,Auto,1366373.37,7.64,Active
2057,4483,Home,3978860.55,16.91,Active
2058,2470,Personal,1314321.45,10.37,Active
2059,727,Personal,3462740.33,9.83,Closed
2060,1092,Education,96874.16,11.94,Active
2061,6074,Home,3128776.52,16.06,Closed
2062,1109,Education,4447767.23,9.77,Active
2063,1084,Education,1851727.36,14.23,Defaulted
2064,8666,Personal,1738588.28,13.69,Active
2065,1781,Auto,2841491.58,13.29,Active
2066,498,Education,4624752.34,17.81,Defaulted
2067,3743,Auto,160428.21,7.92,Active
2068,8728,Personal,2224125.68,10.59,Active
2069,2237,Auto,3214624.69,16.23,Closed
2070,2550,Personal,2863771.65,9.6,Active
2071,1800,Personal,614648.2,12.63,Active
2072,3642,Auto,2681324.14,10.13,Closed
2073,1415,Education,3608603.47,12.29,Active
2074,9496,Auto,3335300.3,15.76,Active
2075,3126,Personal,4977663.76,7.16,Active
2076,1991,Education,828367.66,11.12,Active
2077,2179,Home,3760595.33,15.14,Active
2078,5807,Personal,3652330.03,7.71,Active
2079,5062,Education,1394099.11,10.23,Defaulted
2080,5092,Home,597076.83,17.07,Active
2081,5694,Auto,2186401.28,15.57,Active
2082,2047,Auto,4107233.08,12.68,Closed
2083,4998,Personal,879502.95,11.79,Active
2084,4439,Education,4156408.43,11.02,Active
2085,3627,Home,193111.82,7.81,Active
2086,918,Personal,3237158.52,16.98,Closed
2087,1911,Auto,4679486.62,13.03,Active
2088,4632,Personal,2716814.35,10.6,Active
2089,712,Auto,3599003.15,17.01,Defaulted
2090,1057,Home,3959937.03,15.84,Active
2091,415,Auto,3659533.66,11.76,Active
2092,2621,Auto,2739613.07,8.44,Closed
2093,6703,Home,3049300.73,9.0,Active
2094,4150,Home,3837858.2,11.73,Active
2095,6528,Personal,3454743.03,14.93,Active
2096,9934,Auto,610987.61,14.24,Active
2097,9169,Auto,2417687.63,15.37,Active
2098,440,Auto,2458664.13,10.19,Active
2099,2869,Education,1648819.01,16.42,Active
2100,5288,Auto,129915.84,7.99,Defaulted
2101,6600,Auto,2280435.37,13.21,Active
2102,1255,Education,194847.81,15.96,Closed
2103,1523,Education,3220217.58,16.72,Defaulted
2104,686,Auto,2349972.12,15.98,Active
2105,6053,Auto,1726755.95,7.54,Closed
2106,3502,Home,3399750.34,12.26,Closed
2107,26,Home,2968957.47,12.1,Active
2108,9690,Home,2370474.09,15.75,Active
2109,2355,Auto,312863.74,11.06,Closed
2110,7122,Auto,469077.21,7.18,Closed
2111,3498,Auto,1297796.38,14.95,Active
2112,1062,Personal,1946135.67,11.71,Active
2113,8328,Education,4870697.42,7.41,Closed
2114,842,Personal,2498474.72,17.56,Active
2115,3334,Auto,3619327.98,9.38,Active
2116,4687,Personal,4065540.76,16.15,Active
2117,2451,Auto,1480783.65,15.27,Closed
2118,9134,Personal,1779187.78,12.69,Closed
2119,1344,Personal,2117711.27,17.78,Defaulted
2120,4646,Auto,1911360.94,11.65,Active
2121,60,Auto,459846.25,7.91,Active
2122,1584,Personal,3554960.01,10.65,Closed
2123,8730,Home,3577839.18,15.91,Active
2124,9259,Education,3811687.2,14.73,Active
2125,8712,Personal,4461402.04,16.19,Active
2126,2816,Home,2099583.87,17.16,Closed
2127,501,Personal,2180272.26,13.83,Active
2128,4686,Home,1424701.78,13.93,Active
2129,7377,Home,3739315.25,9.67,Active
2130,6930,Personal,4937841.68,9.34,Active
2131,5507,Personal,3348287.51,15.76,Active
2132,9444,Home,2771279.13,11.47,Active
2133,2565,Personal,1073758.2,10.23,Closed
2134,6871,Home,850697.25,12.37,Active
2135,8677,Education,3597708.29,11.78,Active
2136,1804,Personal,1328503.73,13.36,Active
2137,7755,Personal,4687920.92,17.14,Active
2138,9892,Home,4017558.78,16.6,Active
2139,6672,Auto,1704660.58,17.82,Closed
2140,7056,Home,2092311.79,10.04,Active
2141,5497,Personal,1312151.21,10.15,Active
2142,4847,Personal,1595285.76,8.62,Closed
2143,6398,Education,4727413.29,14.58,Closed
2144,2628,Auto,2668694.92,13.39,Active
2145,8312,Education,4404187.35,11.32,Active
2146,5326,Personal,121906.09,10.98,Defaulted
2147,7960,Auto,4036116.94,12.66,Active
2148,5283,Auto,2010001.24,8.93,Active
2149,7148,Personal,4330093.25,12.85,Closed
2150,2012,Auto,3189958.22,15.69,Active
2151,135,Home,132210.51,12.55,Active
2152,3232,Personal,3984981.69,11.42,Active
2153,324,Home,4138545.02,11.74,Active
2154,2894,Education,1155924.88,17.65,Active
2155,35,Auto,3885906.68,17.41,Closed
2156,429,Home,4716479.55,7.25,Active
2157,4429,Personal,1006932.51,16.83,Active
2158,8773,Education,1394334.17,14.83,Active
2159,9309,Education,3047558.98,9.22,Active
2160,6999,Home,2198510.59,7.64,Active
2161,281,Education,2015575.95,13.86,Active
2162,7772,Home,4121138.76,14.43,Active
2163,5579,Education,563667.86,12.96,Active
2164,2930,Personal,2590248.99,9.38,Active
2165,4566,Personal,4980908.63,16.04,Active
2166,6793,Auto,3265984.82,16.84,Closed
2167,9836,Home,1497698.34,17.07,Closed
2168,6918,Home,146619.73,8.74,Active
2169,5360,Auto,1595522.51,10.54,Active
2170,2501,Home,3831952.22,12.48,Defaulted
2171,4228,Personal,2004710.29,13.89,Active
2172,2244,Education,420345.53,12.61,Active
2173,1060,Personal,4444100.49,11.79,Active
2174,4576,Personal,236039.33,9.84,Closed
2175,1800,Home,122837.87,16.96,Active
2176,1802,Auto,381254.92,11.23,Active
2177,8250,Education,1940971.72,17.9,Closed
2178,9171,Education,1199312.68,11.64,Active
2179,7738,Education,4651611.64,14.29,Active
2180,8186,Personal,3195078.6,12.5,Closed
2181,6001,Home,2717283.31,10.58,Active
2182,2621,Education,3237770.96,17.92,Active
2183,8817,Auto,4940150.07,14.43,Active
2184,4375,Auto,4798560.38,16.41,Active
2185,7127,Home,4301505.54,8.5,Active
2186,5883,Auto,250966.76,7.9,Active
2187,4686,Personal,2760523.22,8.12,Active
2188,5463,Auto,3654941.6,14.71,Active
2189,2846,Personal,3439995.19,14.8,Closed
2190,6247,Auto,4066517.85,12.32,Closed
2191,9620,Home,3477863.42,9.06,Active
2192,4677,Home,2648313.71,17.66,Active
2193,6821,Home,3051888.14,14.18,Active
2194,1118,Auto,1077490.2,15.27,Active
2195,3450,Home,777256.89,14.88,Active
2196,4716,Education,3840294.59,15.9,Defaulted
2197,4189,Education,1312717.36,15.72,Closed
2198,9110,Home,3195693.39,12.5,Defaulted
2199,5082,Education,353742.69,16.29,Active
2200,4074,Home,3088559.33,12.85,Active
2201,678,Auto,167445.0,15.97,Active
2202,6365,Home,1617282.86,9.15,Closed
2203,239,Home,2443948.36,9.61,Defaulted
2204,6361,Education,4652223.44,8.07,Defaulted
2205,9824,Education,1815449.61,16.29,Active
2206,2768,Home,1126659.1,13.04,Active
2207,8667,Auto,4997630.02,7.37,Active
2208,112,Personal,1634656.59,7.02,Closed
2209,1404,Auto,844641.29,13.86,Closed
2210,5804,Home,4725278.35,10.39,Active
2211,5590,Auto,4197647.9,9.33,Active
2212,8900,Auto,4131422.67,15.43,Active
2213,5664,Education,1761529.6,7.35,Closed
2214,3681,Personal,1994874.78,13.35,Active
2215,2959,Education,4269731.73,15.05,Active
2216,1300,Home,4532911.87,8.81,Active
2217,1111,Education,125772.43,8.73,Closed
2218,2959,Education,140737.46,15.64,Active
2219,9263,Personal,3620369.78,13.11,Active
2220,8737,Auto,1200228.88,8.08,Closed
2221,1405,Education,323640.48,8.74,Active
2222,7687,Education,1951032.34,12.98,Active
2223,6619,Auto,3778687.85,9.01,Active
2224,3535,Auto,4609927.71,17.27,Active
2225,7693,Personal,1619778.58,11.4,Closed
2226,3562,Education,3883777.44,7.37,Active
2227,2687,Personal,4050724.26,14.12,Active
2228,48,Personal,4422015.06,16.85,Active
2229,3429,Auto,3642938.28,10.09,Closed
2230,2956,Home,3574302.38,8.55,Active
2231,594,Education,894303.35,11.36,Active
2232,5942,Home,998761.95,11.32,Defaulted
2233,1469,Education,735536.79,9.25,Active
2234,4494,Auto,1885713.39,12.73,Closed
2235,8561,Education,1929952.81,9.18,Closed
2236,2415,Home,3014474.26,13.53,Active
2237,4938,Auto,1178841.94,10.99,Active
2238,4356,Home,4565915.95,11.58,Active
2239,9636,Home,1641883.47,14.67,Active
2240,9207,Personal,1906808.0,9.68,Active
2241,833,Home,3169557.88,11.94,Closed
2242,8703,Home,3548382.88,10.93,Closed
2243,3493,Education,1293350.59,16.87,Active
2244,8896,Education,3090938.49,14.41,Active
2245,6973,Auto,4290020.26,8.9,Active
2246,8772,Auto,1034395.46,11.15,Active
2247,2974,Personal,4591464.9,10.7,Closed
2248,1233,Education,2474403.54,17.07,Active
2249,7744,Auto,1864456.01,13.73,Active
2250,5600,Home,2335026.76,10.31,Defaulted
2251,8831,Education,4258123.28,15.38,Defaulted
2252,1966,Education,605753.67,8.79,Active
2253,7616,Education,558909.89,16.22,Closed
2254,7130,Home,3214544.31,9.19,Active
2255,6879,Auto,1127164.32,7.39,Active
2256,3744,Personal,763877.91,9.15,Closed
2257,5753,Home,2859669.87,9.64,Closed
2258,2028,Personal,112662.94,14.48,Closed
2259,8119,Home,572365.92,16.57,Active
2260,3930,Auto,581986.79,17.69,Closed
2261,6828,Home,1147243.69,11.84,Active
2262,5955,Auto,4000550.51,13.63,Closed
2263,2364,Education,1933349.93,9.38,Active
2264,5536,Auto,4330095.58,8.13,Active
2265,542,Auto,3581450.28,12.68,Active
2266,7481,Education,1201816.56,10.25,Closed
2267,4139,Auto,4657698.32,12.51,Active
2268,5262,Home,3500824.7,15.62,Active
2269,3239,Education,1182606.81,13.43,Active
2270,9622,Auto,2760526.52,7.29,Active
2271,9809,Personal,3281400.82,9.08,Active
2272,6586,Auto,4816727.4,9.78,Active
2273,7094,Personal,3363903.31,17.06,Active
2274,8265,Personal,2554806.54,12.01,Active
2275,1970,Personal,3219473.85,15.76,Active
2276,647,Education,2647402.7,16.94,Active
2277,5269,Home,1418011.56,15.1,Active
2278,1776,Home,527800.22,15.25,Active
2279,9239,Personal,1449147.31,9.6,Active
2280,6649,Personal,485291.42,8.93,Defaulted
2281,8317,Home,1889772.65,15.85,Active
2282,6056,Home,1934549.25,11.19,Active
2283,5351,Home,4569862.0,7.88,Active
2284,5157,Personal,253441.78,9.71,Active
2285,7033,Auto,101438.52,17.19,Active
2286,9924,Personal,214293.33,15.64,Active
2287,6527,Education,818757.58,16.56,Active
2288,6142,Education,76627.48,12.88,Active
2289,3333,Auto,485465.85,17.13,Active
2290,397,Education,4707717.16,13.56,Closed
2291,6498,Home,2237711.69,13.86,Active
2292,5330,Personal,2148660.74,7.99,Active
2293,1964,Auto,2581636.23,8.43,Active
2294,5819,Education,4990908.68,15.12,Active
2295,5651,Education,954177.55,8.81,Active
2296,7687,Personal,3559336.24,14.49,Active
2297,414,Personal,3872227.83,8.1,Active
2298,3295,Auto,4447979.31,8.17,Active
2299,6145,Home,4891037.64,14.74,Active
2300,5006,Home,4861923.33,7.85,Closed
2301,3193,Personal,3315106.26,17.51,Active
2302,133,Auto,2281151.99,9.54,Active
2303,9065,Education,1776032.46,12.76,Active
2304,1415,Education,1492751.67,10.66,Active
2305,430,Auto,3576975.8,15.45,Active
2306,6251,Education,1968777.99,16.16,Active
2307,4085,Personal,3706939.17,11.87,Active
2308,8578,Home,4864129.86,11.88,Active
2309,7715,Auto,2262522.9,10.25,Active
2310,273,Home,3987628.53,8.85,Active
2311,672,Auto,1233472.74,12.52,Active
2312,5698,Auto,664022.89,17.83,Active
2313,9168,Auto,3042620.45,16.47,Active
2314,5464,Home,858067.4,12.14,Active
2315,7684,Education,3199339.04,11.38,Active
2316,3247,Auto,4709264.56,8.45,Active
2317,3917,Auto,3584699.75,8.03,Active
2318,4318,Home,2425793.38,15.21,Closed
2319,3852,Auto,2595353.46,9.0,Defaulted
2320,21,Personal,1360262.01,15.61,Active
2321,1567,Home,2360502.92,16.39,Active
2322,6952,Auto,3145399.0,7.67,Active
2323,2827,Education,624834.43,9.9,Active
2324,2183,Personal,2804732.39,17.54,Active
2325,4891,Personal,820686.45,8.9,Active
2326,5757,Home,4657838.21,12.29,Defaulted
2327,4043,Auto,110205.3,13.9,Closed
2328,7525,Education,839549.26,8.5,Defaulted
2329,8709,Education,2404906.44,14.89,Active
2330,8174,Home,412367.22,10.55,Closed
2331,3772,Personal,3957383.14,14.6,Active
2332,3847,Auto,4703002.86,14.45,Active
2333,2034,Education,2362068.25,12.61,Closed
2334,4566,Education,3314039.19,11.95,Active
2335,3848,Home,363827.55,7.66,Closed
2336,3688,Personal,2548674.88,10.16,Defaulted
2337,1843,Education,1578216.49,8.87,Active
2338,8540,Home,1559196.15,9.89,Active
2339,9698,Home,4119513.34,10.19,Closed
2340,2359,Auto,865689.64,16.9,Active
2341,8851,Personal,2420302.47,15.8,Active
2342,991,Home,1497817.63,11.61,Active
2343,4506,Education,3130477.34,11.15,Active
2344,7470,Personal,330199.53,13.77,Closed
2345,7777,Personal,2079011.41,8.55,Active
2346,3041,Personal,4074237.53,12.87,Active
2347,3282,Home,2800342.45,9.14,Active
2348,8585,Education,3593421.02,12.11,Closed
2349,6557,Auto,1881188.62,7.91,Active
2350,9222,Auto,1137601.24,17.18,Active
2351,4019,Home,4059604.38,17.49,Active
2352,1778,Home,3612742.43,11.96,Active
2353,8170,Education,791973.54,12.4,Active
2354,4300,Auto,3320212.21,7.53,Active
2355,5552,Personal,3840820.69,7.93,Closed
2356,3696,Auto,690802.3,14.99,Active
2357,3154,Home,2538130.55,12.58,Closed
2358,2118,Education,4960020.16,13.0,Active
2359,2640,Education,864103.8,13.45,Active
2360,727,Home,112179.51,7.91,Active
2361,8191,Education,4697674.78,10.1,Active
2362,4671,Education,4643438.75,8.12,Active
2363,5849,Home,2310079.4,13.56,Closed
2364,236,Home,1120534.18,9.1,Closed
2365,7161,Auto,1201709.63,13.16,Closed
2366,6654,Personal,4716254.64,15.49,Defaulted
2367,5719,Personal,2698195.61,9.22,Active
2368,1353,Personal,2966130.28,15.71,Active
2369,7967,Auto,1318114.54,9.94,Active
2370,4783,Personal,2038132.96,12.2,Closed
2371,3880,Auto,835947.52,11.97,Active
2372,5560,Auto,1719624.17,16.29,Active
2373,5511,Auto,3680117.57,17.31,Active
2374,1362,Home,4701419.54,8.69,Closed
2375,605,Education,307514.25,13.56,Defaulted
2376,817,Education,614365.58,14.93,Closed
2377,5530,Personal,529408.3,10.76,Active
2378,9814,Home,3059412.84,12.94,Active
2379,7123,Education,4587509.53,11.9,Active
2380,6241,Home,3255714.32,16.57,Closed
2381,9486,Home,4976991.82,14.92,Closed
2382,6089,Personal,3784294.2,8.46,Closed
2383,5792,Home,822893.9,8.25,Active
2384,1330,Personal,3117739.39,10.0,Active
2385,8137,Personal,4228928.25,11.92,Active
2386,2929,Personal,1358972.13,7.87,Active
2387,3472,Personal,2361184.74,10.06,Active
2388,42,Education,140209.98,15.86,Closed
2389,2738,Auto,2206071.4,17.0,Defaulted
2390,1737,Auto,2396149.75,14.39,Active
2391,9964,Auto,2948496.72,9.45,Defaulted
2392,9851,Personal,566416.17,17.42,Active
2393,3816,Auto,2171763.23,16.09,Active
2394,7981,Auto,1869500.89,7.04,Defaulted
2395,6353,Auto,4956826.89,7.01,Closed
2396,3012,Personal,403288.19,11.51,Active
2397,9167,Auto,4528043.97,16.31,Closed
2398,399,Education,2247192.19,12.03,Active
2399,2518,Auto,744838.21,9.93,Active
2400,918,Auto,3528870.98,10.33,Active
2401,8058,Home,1751850.19,8.42,Defaulted
2402,4266,Auto,2880995.09,16.59,Active
2403,3703,Auto,4805364.05,12.18,Active
2404,5430,Personal,583556.58,13.43,Active
2405,1216,Personal,3156373.97,10.03,Defaulted
2406,3925,Home,2289985.1,14.58,Active
2407,9969,Education,1344393.05,11.13,Defaulted
2408,1061,Personal,2722697.52,13.91,Active
2409,719,Auto,3422752.94,12.61,Active
2410,6274,Home,4033988.81,14.28,Active
2411,4919,Personal,117834.27,16.04,Active
2412,2365,Auto,1865984.8,14.41,Active
2413,5455,Personal,752870.46,10.83,Closed
2414,2096,Personal,2599122.01,10.51,Active
2415,2694,Auto,4375297.37,12.6,Defaulted
2416,9515,Personal,1872301.09,9.57,Active
2417,6888,Education,4578076.4,15.59,Active
2418,2147,Education,111243.79,13.56,Active
2419,9087,Home,388859.05,15.6,Active
2420,8545,Auto,466230.18,13.53,Closed
2421,7147,Auto,4760032.61,11.13,Closed
2422,3754,Education,1960149.37,11.09,Active
2423,2466,Education,1101579.57,10.09,Closed
2424,4677,Education,2133545.46,11.69,Active
2425,6622,Home,4880485.3,14.92,Closed
2426,3942,Education,2934278.35,14.11,Closed
2427,4153,Education,4654012.85,12.92,Defaulted
2428,4941,Education,728591.66,15.25,Active
2429,3854,Personal,2373055.51,12.79,Active
2430,5536,Auto,3046331.76,11.11,Active
2431,8431,Auto,1988836.71,12.06,Active
2432,9408,Education,2037757.37,16.08,Active
2433,4314,Personal,885777.67,10.04,Active
2434,5146,Auto,4861128.79,12.42,Closed
2435,4471,Auto,2185249.67,14.56,Closed
2436,8829,Auto,3395293.63,13.11,Active
2437,7881,Home,2574110.88,7.02,Active
2438,1933,Education,1695043.65,12.4,Active
2439,7834,Personal,1599086.52,11.7,Closed
2440,6529,Auto,2810338.2,12.69,Active
2441,4042,Home,178388.98,11.16,Defaulted
2442,2117,Home,1155052.98,17.67,Active
2443,8174,Home,3702230.64,17.82,Active
2444,426,Education,3423840.17,17.29,Active
2445,9947,Home,4734138.54,13.26,Closed
2446,7632,Auto,3735548.87,7.6,Active
2447,7459,Education,804724.55,13.94,Active
2448,8076,Home,196844.76,9.26,Active
2449,3829,Education,4015116.23,16.27,Closed
2450,657,Personal,1742988.8,7.24,Active
2451,5483,Auto,3498799.03,11.38,Closed
2452,1304,Personal,2408769.04,17.94,Active
2453,9224,Education,4750638.23,8.81,Closed
2454,6696,Home,2072257.98,11.39,Active
2455,5342,Personal,4358727.1,16.94,Closed
2456,1532,Education,623611.98,12.89,Active
2457,1420,Auto,4459543.92,16.9,Active
2458,1951,Personal,2266243.56,10.25,Defaulted
2459,6066,Education,2964812.65,9.98,Active
2460,8151,Auto,56929.87,15.95,Defaulted
2461,3257,Home,3911433.38,8.47,Active
2462,84,Auto,488609.84,17.81,Defaulted
2463,6505,Education,3068575.3,17.19,Active
2464,7146,Personal,4676897.27,11.38,Closed
2465,4176,Education,4217981.36,13.84,Active
2466,6154,Personal,1470958.96,9.79,Defaulted
2467,2088,Home,2175330.03,15.04,Closed
2468,8929,Home,2224171.14,14.9,Defaulted
2469,9865,Education,3200666.85,17.85,Active
2470,9518,Personal,1142450.16,10.57,Defaulted
2471,3398,Education,3001185.85,8.0,Closed
2472,9139,Education,4343156.51,13.49,Active
2473,2074,Home,1356639.38,11.01,Active
2474,3291,Auto,4206780.9,13.76,Active
2475,1218,Education,4899568.12,7.15,Active
2476,423,Home,1495210.53,10.79,Active
2477,9580,Auto,3117083.87,11.76,Closed
2478,3495,Education,2585023.01,10.51,Closed
2479,2521,Personal,3914145.95,15.1,Active
2480,6415,Education,4588572.91,8.55,Closed
2481,774,Auto,1463599.23,14.4,Active
2482,1174,Auto,3491465.4,7.68,Active
2483,8529,Home,3356793.96,14.2,Defaulted
2484,1335,Auto,4939667.82,10.73,Active
2485,6092,Education,702612.58,12.38,Active
2486,1082,Home,4236443.69,12.64,Active
2487,8826,Auto,2531259.82,17.68,Active
2488,6198,Personal,2036572.14,9.72,Active
2489,4150,Personal,2287971.96,14.68,Active
2490,7884,Auto,4447536.47,11.11,Active
2491,4104,Home,74079.17,11.8,Active
2492,4091,Personal,3946325.22,7.94,Active
2493,5674,Personal,3660708.29,9.6,Active
2494,9141,Personal,2337633.52,9.26,Closed
2495,2883,Auto,2793193.9,15.74,Active
2496,8123,Education,1080996.77,8.46,Active
2497,4256,Personal,4240377.64,9.29,Closed
2498,671,Home,668645.68,8.2,Closed
2499,9677,Personal,4042851.12,10.48,Active
2500,3909,Auto,1629586.63,14.42,Closed
2501,1852,Home,4102977.4,15.49,Active
2502,6188,Education,1007649.97,8.46,Active
