ticket_id,customer_id,issue_type,created_at,resolved_at,satisfaction_score
14035,2117,Account Access,2026-02-21 05:47:46.906847,2026-03-01 05:47:46.906847,3
14036,8852,Account Access,2025-01-26 05:19:31.908357,2025-01-30 05:19:31.908357,
14037,2428,Account Access,2025-07-28 06:39:18.908219,2025-08-11 06:39:18.908219,5
14038,2470,Account Access,2025-11-01 13:19:32.021191,2025-11-13 13:19:32.021191,3
14039,2910,Loan Query,2026-02-05 15:51:04.588349,2026-02-11 15:51:04.588349,5
14040,4981,Loan Query,2025-07-05 19:03:41.987791,2025-07-14 19:03:41.987791,5
14041,4197,Fraud Complaint,2025-10-15 06:53:27.510554,2025-10-21 06:53:27.510554,3
14042,5273,Account Access,2024-12-15 17:58:46.818010,2024-12-28 17:58:46.818010,
14043,9974,Card Issue,2024-07-30 03:19:31.484615,2024-08-09 03:19:31.484615,1
14044,8841,Card Issue,2026-04-24 08:45:21.491529,2026-04-25 08:45:21.491529,4
14045,5951,Card Issue,2025-01-21 02:39:46.826658,2025-01-23 02:39:46.826658,1
14046,2251,Card Issue,2025-09-13 06:04:05.242910,2025-09-14 06:04:05.242910,5
14047,5313,Fraud Complaint,2025-06-09 23:50:00.290015,2025-06-16 23:50:00.290015,
14048,3344,Loan Query,2025-11-02 12:25:34.691347,2025-10-30 12:25:34.691347,
14049,4191,Card Issue,2025-10-27 01:12:39.223126,2025-11-08 01:12:39.223126,4
14050,3326,Fraud Complaint,2025-03-01 17:25:42.510061,2025-03-08 17:25:42.510061,
14051,584,Fraud Complaint,2025-12-21 04:35:18.080465,2025-12-27 04:35:18.080465,2
14052,387,Fraud Complaint,2024-07-27 20:35:01.813561,2024-07-30 20:35:01.813561,1
14053,8904,Fraud Complaint,2026-05-07 19:54:53.637311,2026-05-14 19:54:53.637311,4
14054,7565,Fraud Complaint,2025-03-16 08:01:16.346791,2025-03-22 08:01:16.346791,3
14055,3297,UPI Failure,2024-11-06 09:14:10.023772,2024-11-14 09:14:10.023772,5
14056,68,Account Access,2024-08-16 22:41:54.662397,2024-08-29 22:41:54.662397,5
14057,1049,Fraud Complaint,2025-03-01 18:17:01.397024,2025-03-13 18:17:01.397024,5
14058,1988,Card Issue,2024-08-04 22:09:24.560108,2024-08-17 22:09:24.560108,4
14059,330,Loan Query,2025-02-03 04:49:00.717859,2025-02-14 04:49:00.717859,1
14060,7172,Card Issue,2026-05-19 04:07:56.969236,2026-05-30 04:07:56.969236,2
14061,4709,UPI Failure,2025-09-06 15:38:45.131512,2025-09-08 15:38:45.131512,5
14062,3370,Account Access,2025-10-31 03:47:35.632162,2025-11-02 03:47:35.632162,5
14063,4006,Loan Query,2025-03-08 00:22:23.796813,2025-03-12 00:22:23.796813,4
14064,5434,Fraud Complaint,2025-12-06 08:23:22.344007,2025-12-16 08:23:22.344007,4
14065,9505,Card Issue,2024-12-28 22:28:36.290099,2025-01-11 22:28:36.290099,4
14066,7422,Account Access,2025-10-31 23:21:36.913730,2025-11-14 23:21:36.913730,3
14067,1838,Loan Query,2024-09-21 07:50:01.031093,2024-10-05 07:50:01.031093,5
14068,6461,UPI Failure,2025-02-20 01:29:46.050754,2025-02-22 01:29:46.050754,2
14069,328,Loan Query,2025-09-30 03:09:13.936818,2025-10-03 03:09:13.936818,5
14070,5172,Loan Query,2025-02-23 18:30:24.626905,2025-03-02 18:30:24.626905,
14071,741,Card Issue,2026-06-14 09:59:50.831246,2026-06-23 09:59:50.831246,
14072,2665,Account Access,2025-01-12 10:04:17.860906,2025-01-20 10:04:17.860906,
14073,6646,Fraud Complaint,2025-09-08 06:46:47.053125,2025-09-20 06:46:47.053125,2
14074,1340,Loan Query,2026-03-27 18:23:05.014189,2026-04-08 18:23:05.014189,2
14075,9433,Card Issue,2026-01-28 16:24:04.903244,2026-02-06 16:24:04.903244,1
14076,6422,Fraud Complaint,2025-11-17 16:42:03.863916,2025-11-28 16:42:03.863916,3
14077,7409,UPI Failure,2025-11-11 02:06:37.185512,2025-11-22 02:06:37.185512,
14078,2312,Account Access,2024-09-22 09:55:36.714025,2024-10-05 09:55:36.714025,1
14079,13,Loan Query,2025-10-17 03:48:31.448995,2025-10-31 03:48:31.448995,1
14080,5253,Loan Query,2025-05-26 07:20:45.786642,2025-06-01 07:20:45.786642,4
14081,151,Account Access,2025-07-05 05:09:49.387303,2025-07-12 05:09:49.387303,4
14082,5518,Card Issue,2026-02-20 00:52:20.241682,2026-02-23 00:52:20.241682,
14083,7074,Account Access,2025-06-14 06:39:18.457355,2025-06-22 06:39:18.457355,2
14084,5004,Fraud Complaint,2025-08-09 11:50:15.084853,2025-08-14 11:50:15.084853,
14085,7379,Fraud Complaint,2025-03-03 10:21:18.014349,2025-03-08 10:21:18.014349,3
14086,1879,Loan Query,2026-06-03 07:58:50.716604,2026-06-07 07:58:50.716604,3
14087,3339,Card Issue,2026-05-05 01:47:22.912671,2026-05-11 01:47:22.912671,4
14088,2035,Card Issue,2025-03-28 09:11:52.955246,2025-04-03 09:11:52.955246,3
14089,594,Fraud Complaint,2025-02-18 22:41:20.835486,2025-02-25 22:41:20.835486,2
14090,5148,Card Issue,2025-09-28 10:31:56.764458,2025-10-06 10:31:56.764458,
14091,8309,UPI Failure,2024-11-19 01:09:31.204156,2024-12-01 01:09:31.204156,3
14092,1761,Fraud Complaint,2025-05-25 02:15:20.288332,2025-05-27 02:15:20.288332,2
14093,2131,Fraud Complaint,2025-03-15 08:43:58.678277,2025-03-16 08:43:58.678277,
14094,1506,Card Issue,2025-12-30 08:43:36.339464,2026-01-01 08:43:36.339464,3
14095,668,Loan Query,2025-10-14 18:55:57.851583,2025-10-21 18:55:57.851583,5
14096,8337,Account Access,2025-09-15 12:45:48.262316,2025-09-25 12:45:48.262316,
14097,6797,Loan Query,2025-04-03 18:53:59.128446,2025-04-06 18:53:59.128446,4
14098,9722,Account Access,2026-03-28 20:14:59.761336,2026-04-09 20:14:59.761336,2
14099,9533,Fraud Complaint,2024-12-05 03:46:34.693290,2024-12-11 03:46:34.693290,3
14100,8542,Fraud Complaint,2025-01-23 14:53:52.271417,2025-02-02 14:53:52.271417,2
14101,4178,Account Access,2024-11-17 01:14:38.814667,2024-11-22 01:14:38.814667,2
14102,4957,Loan Query,2024-08-04 20:26:39.664122,2024-08-05 20:26:39.664122,1
14103,2446,Loan Query,2025-02-02 18:49:12.323204,2025-02-04 18:49:12.323204,2
14104,7851,UPI Failure,2024-08-17 00:01:34.753299,2024-08-19 00:01:34.753299,
14105,1200,Loan Query,2025-12-09 11:58:28.495499,2025-12-18 11:58:28.495499,1
14106,8372,Loan Query,2026-04-16 04:10:52.980334,2026-04-23 04:10:52.980334,
14107,8467,Account Access,2025-07-14 01:54:50.498195,2025-07-16 01:54:50.498195,1
14108,5617,Account Access,2025-06-29 04:42:42.231095,2025-07-11 04:42:42.231095,
14109,6745,Account Access,2025-10-04 21:31:16.985817,2025-10-13 21:31:16.985817,5
14110,2097,UPI Failure,2024-12-29 12:44:39.906133,2025-01-12 12:44:39.906133,5
14111,7534,UPI Failure,2026-02-27 04:29:16.290326,2026-03-06 04:29:16.290326,5
14112,3409,Loan Query,2024-09-26 11:17:45.969862,2024-10-02 11:17:45.969862,2
14113,1993,Card Issue,2026-02-20 08:49:45.831162,2026-02-17 08:49:45.831162,3
14114,4419,UPI Failure,2024-08-03 00:54:15.165820,2024-08-16 00:54:15.165820,
14115,2921,Fraud Complaint,2025-03-23 15:21:03.869839,2025-03-29 15:21:03.869839,5
14116,4482,Loan Query,2025-02-23 18:43:30.692841,2025-02-23 18:43:30.692841,3
14117,2581,Account Access,2025-12-06 10:25:19.885854,2025-12-17 10:25:19.885854,3
14118,1793,Card Issue,2024-11-02 11:31:21.845865,2024-11-11 11:31:21.845865,1
14119,5470,Fraud Complaint,2026-04-11 17:09:19.563229,2026-04-25 17:09:19.563229,2
14120,8086,Card Issue,2024-10-25 19:52:27.402293,2024-11-03 19:52:27.402293,5
14121,9247,Account Access,2026-05-27 03:55:01.434042,2026-06-08 03:55:01.434042,5
14122,3345,Loan Query,2025-11-12 14:52:35.800855,2025-11-19 14:52:35.800855,2
14123,2742,Loan Query,2024-08-18 20:27:38.471825,2024-08-25 20:27:38.471825,5
14124,6733,UPI Failure,2025-08-10 08:20:11.415802,2025-08-10 08:20:11.415802,1
14125,7825,UPI Failure,2025-07-11 08:13:59.338227,2025-07-15 08:13:59.338227,2
14126,1632,UPI Failure,2026-03-03 19:46:06.955372,2026-03-11 19:46:06.955372,1
14127,3088,Account Access,2025-06-09 11:36:32.585623,2025-06-10 11:36:32.585623,2
14128,1838,Account Access,2024-07-10 11:03:20.287034,2024-07-22 11:03:20.287034,4
14129,8240,Loan Query,2025-01-29 10:17:40.446175,2025-02-03 10:17:40.446175,2
14130,8736,UPI Failure,2025-01-07 05:55:06.081382,2025-01-19 05:55:06.081382,2
14131,4282,Fraud Complaint,2025-08-18 01:10:44.358526,2025-08-27 01:10:44.358526,1
14132,6908,Loan Query,2025-12-18 01:37:17.417964,2025-12-21 01:37:17.417964,
14133,9373,Loan Query,2024-08-12 19:42:29.751287,2024-08-16 19:42:29.751287,2
14134,8768,Loan Query,2025-06-18 16:18:08.516875,2025-06-26 16:18:08.516875,5
14135,6257,Card Issue,2025-11-19 01:07:48.309182,2025-12-01 01:07:48.309182,4
14136,2013,Fraud Complaint,2025-12-06 21:03:21.207043,2025-12-09 21:03:21.207043,
14137,9489,Fraud Complaint,2025-03-20 11:19:41.379639,2025-03-20 11:19:41.379639,4
14138,8159,UPI Failure,2026-03-13 20:12:30.804872,2026-03-20 20:12:30.804872,4
14139,8321,Fraud Complaint,2024-08-12 17:49:52.065505,2024-08-23 17:49:52.065505,
14140,2130,Fraud Complaint,2026-04-07 07:23:38.322835,2026-04-08 07:23:38.322835,
14141,5782,Account Access,2025-07-10 00:14:41.324876,2025-07-13 00:14:41.324876,2
14142,879,Fraud Complaint,2025-05-29 02:36:17.629434,2025-06-01 02:36:17.629434,5
14143,5067,Loan Query,2025-08-19 21:46:56.405109,2025-08-20 21:46:56.405109,
14144,3073,Card Issue,2025-07-16 21:52:34.363014,2025-07-30 21:52:34.363014,2
14145,3010,Card Issue,2024-12-12 19:16:01.059131,2024-12-25 19:16:01.059131,3
14146,4585,Loan Query,2024-09-13 12:06:35.765198,2024-09-20 12:06:35.765198,1
14147,16,Card Issue,2025-07-24 02:37:00.237778,2025-08-02 02:37:00.237778,3
14148,1003,Fraud Complaint,2024-11-30 02:11:44.711350,2024-12-11 02:11:44.711350,5
14149,1991,UPI Failure,2024-06-26 12:32:53.873445,2024-07-06 12:32:53.873445,
14150,8633,Fraud Complaint,2026-04-28 02:04:06.150060,2026-05-08 02:04:06.150060,4
14151,2869,UPI Failure,2025-06-26 12:07:51.096749,2025-07-03 12:07:51.096749,4
14152,9952,Fraud Complaint,2025-10-10 12:47:30.558275,2025-10-15 12:47:30.558275,4
14153,4649,Fraud Complaint,2025-01-31 06:37:23.638850,2025-02-11 06:37:23.638850,2
14154,6211,Loan Query,2025-11-10 06:56:00.195666,2025-11-22 06:56:00.195666,4
14155,2438,Account Access,2025-04-20 08:16:50.129758,2025-04-27 08:16:50.129758,2
14156,6111,Card Issue,2026-03-26 01:34:56.576810,2026-03-30 01:34:56.576810,
14157,5386,Card Issue,2025-02-14 22:47:49.447023,2025-02-18 22:47:49.447023,3
14158,301,UPI Failure,2026-04-14 00:17:41.299218,2026-04-25 00:17:41.299218,2
14159,6308,Loan Query,2025-02-25 18:16:03.438096,2025-03-03 18:16:03.438096,1
14160,3905,Card Issue,2025-10-31 08:13:15.894784,2025-11-13 08:13:15.894784,4
14161,1892,Fraud Complaint,2024-12-13 12:25:14.672201,2024-12-13 12:25:14.672201,5
14162,9044,UPI Failure,2025-01-22 18:42:13.866289,2025-01-26 18:42:13.866289,
14163,5311,Card Issue,2025-07-20 02:40:37.785889,2025-07-23 02:40:37.785889,3
14164,3234,Fraud Complaint,2025-06-23 14:59:30.107047,2025-06-28 14:59:30.107047,2
14165,6458,Loan Query,2024-07-17 15:35:59.040688,2024-07-29 15:35:59.040688,
14166,7201,Loan Query,2025-05-12 10:42:40.531501,2025-05-13 10:42:40.531501,5
14167,24,Loan Query,2024-12-24 11:19:30.517188,2024-12-27 11:19:30.517188,1
14168,8009,Card Issue,2025-06-20 12:24:28.872141,2025-07-01 12:24:28.872141,2
14169,4387,Fraud Complaint,2025-07-04 11:46:05.487573,2025-07-04 11:46:05.487573,4
14170,6948,Loan Query,2024-12-05 20:41:20.478863,2024-12-10 20:41:20.478863,1
14171,2707,Fraud Complaint,2026-06-11 17:23:20.388782,2026-06-16 17:23:20.388782,1
14172,4243,UPI Failure,2025-02-15 01:18:17.454749,2025-02-28 01:18:17.454749,5
14173,6456,Card Issue,2024-07-02 01:05:13.689282,2024-07-11 01:05:13.689282,
14174,2679,Loan Query,2024-12-13 11:07:29.266498,2024-12-18 11:07:29.266498,4
14175,828,Card Issue,2025-04-02 01:52:14.073902,2025-04-13 01:52:14.073902,3
14176,104,UPI Failure,2024-12-23 14:59:57.474144,2024-12-25 14:59:57.474144,
14177,2720,Fraud Complaint,2026-04-10 04:37:55.664411,2026-04-15 04:37:55.664411,3
14178,1996,Fraud Complaint,2026-02-28 12:14:32.752382,2026-03-13 12:14:32.752382,
14179,5455,Account Access,2026-04-04 17:25:51.991973,2026-04-18 17:25:51.991973,
14180,4794,UPI Failure,2024-08-26 07:49:16.483521,2024-09-06 07:49:16.483521,1
14181,7360,Account Access,2025-07-26 15:54:50.540724,2025-08-02 15:54:50.540724,1
14182,8868,Fraud Complaint,2024-08-29 22:12:55.765465,2024-09-04 22:12:55.765465,4
14183,302,Fraud Complaint,2024-07-20 15:56:55.586568,2024-07-28 15:56:55.586568,
14184,1861,UPI Failure,2025-07-22 22:31:08.081831,2025-08-02 22:31:08.081831,
14185,9421,Fraud Complaint,2026-04-01 19:32:29.352513,2026-04-02 19:32:29.352513,5
14186,3747,Loan Query,2024-08-10 13:20:17.010150,2024-08-23 13:20:17.010150,5
14187,4449,Fraud Complaint,2025-03-02 00:32:12.623361,2025-03-06 00:32:12.623361,2
14188,3034,Account Access,2025-03-10 05:11:12.944919,2025-03-11 05:11:12.944919,4
14189,9726,Fraud Complaint,2024-10-18 20:54:38.307102,2024-10-31 20:54:38.307102,2
14190,2238,Loan Query,2025-07-10 21:59:59.321490,2025-07-12 21:59:59.321490,
14191,1543,Card Issue,2024-12-13 22:41:41.427802,2024-12-25 22:41:41.427802,2
14192,5574,Card Issue,2024-09-13 01:56:12.741709,2024-09-23 01:56:12.741709,1
14193,6474,UPI Failure,2025-04-01 22:12:27.072638,2025-04-03 22:12:27.072638,2
14194,4008,UPI Failure,2025-12-18 22:19:42.444009,2025-12-24 22:19:42.444009,1
14195,1917,UPI Failure,2025-11-10 01:19:12.789101,2025-11-23 01:19:12.789101,1
14196,737,Fraud Complaint,2025-02-23 04:32:00.882615,2025-03-02 04:32:00.882615,
14197,4928,Loan Query,2025-08-12 18:54:27.743527,2025-08-24 18:54:27.743527,2
14198,7515,Account Access,2025-08-15 18:00:56.256440,2025-08-15 18:00:56.256440,3
14199,920,Loan Query,2025-11-26 14:08:55.634596,2025-11-26 14:08:55.634596,4
14200,6953,Fraud Complaint,2025-03-21 22:16:02.023116,2025-03-22 22:16:02.023116,5
14201,4761,Fraud Complaint,2025-02-20 18:15:43.266722,2025-03-05 18:15:43.266722,3
14202,2296,Card Issue,2025-01-21 04:22:30.281596,2025-01-26 04:22:30.281596,5
14203,1251,Fraud Complaint,2025-09-15 01:53:37.334472,2025-09-29 01:53:37.334472,4
14204,3055,UPI Failure,2025-06-26 08:55:34.499290,2025-06-30 08:55:34.499290,2
14205,4522,Card Issue,2025-07-15 14:46:36.481118,2025-07-24 14:46:36.481118,1
14206,7156,Account Access,2025-01-13 21:40:33.833820,2025-01-17 21:40:33.833820,3
14207,3913,Loan Query,2024-07-04 04:46:11.026101,2024-07-06 04:46:11.026101,4
14208,1371,UPI Failure,2024-09-18 01:48:02.902563,2024-09-20 01:48:02.902563,3
14209,2647,Loan Query,2025-01-18 03:07:06.872204,2025-01-22 03:07:06.872204,
14210,3871,Account Access,2024-10-21 01:57:45.214871,2024-10-24 01:57:45.214871,2
14211,6554,UPI Failure,2025-10-10 01:07:46.811332,2025-10-07 01:07:46.811332,3
14212,2112,UPI Failure,2024-06-25 02:07:10.248476,2024-07-04 02:07:10.248476,
14213,4384,UPI Failure,2026-02-17 05:44:40.135754,2026-02-19 05:44:40.135754,
14214,1799,Loan Query,2025-03-29 08:12:40.085776,2025-03-30 08:12:40.085776,3
14215,1495,Loan Query,2024-07-29 08:20:11.330254,2024-08-11 08:20:11.330254,5
14216,2346,Fraud Complaint,2026-03-30 12:06:28.950330,2026-03-27 12:06:28.950330,3
14217,9280,Fraud Complaint,2025-03-11 21:33:18.811214,2025-03-12 21:33:18.811214,
14218,286,UPI Failure,2026-02-14 18:53:57.043779,2026-02-18 18:53:57.043779,2
14219,7421,Account Access,2024-11-10 15:28:12.794134,2024-11-16 15:28:12.794134,5
14220,8734,UPI Failure,2025-04-13 16:53:52.186136,2025-04-26 16:53:52.186136,1
14221,5874,Fraud Complaint,2024-12-29 18:18:38.065169,2025-01-10 18:18:38.065169,1
14222,4626,UPI Failure,2024-07-28 09:52:33.411293,2024-08-10 09:52:33.411293,
14223,1683,UPI Failure,2026-01-09 23:10:32.932524,2026-01-17 23:10:32.932524,3
14224,7605,Loan Query,2025-03-02 03:56:34.817521,2025-03-11 03:56:34.817521,4
14225,6064,Fraud Complaint,2026-01-17 21:19:30.589343,2026-01-21 21:19:30.589343,4
14226,140,UPI Failure,2025-12-27 17:55:33.598202,2026-01-01 17:55:33.598202,2
14227,2769,Card Issue,2024-07-04 11:39:59.017385,2024-07-12 11:39:59.017385,4
14228,9083,Fraud Complaint,2025-07-16 19:29:02.208381,2025-07-30 19:29:02.208381,3
14229,7772,Fraud Complaint,2025-12-20 17:29:43.388468,2025-12-23 17:29:43.388468,4
14230,2092,Fraud Complaint,2026-03-04 01:29:19.563344,2026-03-11 01:29:19.563344,1
14231,3172,Fraud Complaint,2025-08-12 22:28:56.325567,2025-08-24 22:28:56.325567,
14232,6335,Account Access,2025-07-05 01:11:47.084289,2025-07-05 01:11:47.084289,1
14233,5467,Loan Query,2025-05-10 02:14:14.942973,2025-05-12 02:14:14.942973,4
14234,8320,Card Issue,2024-07-22 17:06:20.557732,2024-08-03 17:06:20.557732,4
14235,7857,Card Issue,2026-04-10 13:08:56.807332,2026-04-14 13:08:56.807332,2
14236,8373,Account Access,2026-05-09 23:14:57.442743,2026-05-15 23:14:57.442743,3
14237,4802,Loan Query,2024-09-23 22:06:58.356171,2024-10-05 22:06:58.356171,3
14238,5106,Account Access,2025-03-27 19:41:54.027692,2025-03-31 19:41:54.027692,5
14239,6658,Account Access,2026-06-09 06:42:58.351233,2026-06-16 06:42:58.351233,2
14240,9153,Fraud Complaint,2024-12-08 09:15:34.516182,2024-12-11 09:15:34.516182,3
14241,2215,Loan Query,2024-06-22 01:20:05.560024,2024-07-04 01:20:05.560024,1
14242,5498,Fraud Complaint,2026-03-09 20:47:35.918613,2026-03-20 20:47:35.918613,5
14243,5096,Card Issue,2024-12-15 19:55:01.925030,2024-12-17 19:55:01.925030,
14244,4832,Fraud Complaint,2025-07-21 15:14:51.974307,2025-07-24 15:14:51.974307,5
14245,1418,UPI Failure,2025-05-03 18:26:58.928444,2025-04-30 18:26:58.928444,1
14246,5371,UPI Failure,2024-12-02 03:50:09.810918,2024-12-12 03:50:09.810918,5
14247,4569,Account Access,2025-12-09 04:32:18.276623,2025-12-18 04:32:18.276623,4
14248,9593,Fraud Complaint,2024-12-27 16:02:54.589748,2024-12-28 16:02:54.589748,2
14249,2358,Fraud Complaint,2025-06-25 04:46:12.612562,2025-07-02 04:46:12.612562,4
14250,8750,Fraud Complaint,2024-12-11 10:50:10.179310,2024-12-23 10:50:10.179310,
14251,8712,Account Access,2025-04-20 21:42:39.836087,2025-04-25 21:42:39.836087,1
14252,2894,UPI Failure,2024-11-23 18:07:59.733915,2024-11-29 18:07:59.733915,4
14253,3990,Account Access,2025-01-18 04:07:55.133157,2025-01-28 04:07:55.133157,
14254,8267,Card Issue,2026-04-02 15:35:02.756569,2026-04-10 15:35:02.756569,1
14255,7408,Account Access,2025-05-05 09:42:47.649303,2025-05-11 09:42:47.649303,4
14256,6906,Loan Query,2025-04-24 21:31:16.487011,2025-05-06 21:31:16.487011,4
14257,2352,Loan Query,2024-08-02 04:08:17.545385,2024-08-07 04:08:17.545385,1
14258,6482,Fraud Complaint,2024-10-01 22:42:28.132524,2024-10-03 22:42:28.132524,2
14259,6431,Card Issue,2025-07-05 15:55:53.781089,2025-07-17 15:55:53.781089,2
14260,2891,Loan Query,2024-10-11 09:58:27.658131,2024-10-25 09:58:27.658131,2
14261,4624,UPI Failure,2026-05-12 11:47:39.871753,2026-05-14 11:47:39.871753,3
14262,6957,Card Issue,2026-05-01 08:34:34.830248,2026-05-11 08:34:34.830248,4
14263,1532,Card Issue,2025-10-28 01:58:24.180257,2025-11-03 01:58:24.180257,2
14264,3720,Card Issue,2026-03-21 09:00:12.809290,2026-03-26 09:00:12.809290,
14265,2013,Fraud Complaint,2025-06-06 04:00:48.351081,2025-06-08 04:00:48.351081,5
14266,340,Loan Query,2025-04-18 20:00:49.851360,2025-04-24 20:00:49.851360,3
14267,6837,UPI Failure,2025-07-26 03:26:09.726303,2025-07-29 03:26:09.726303,4
14268,6735,Loan Query,2025-09-06 17:42:59.015987,2025-09-08 17:42:59.015987,1
14269,2981,Loan Query,2026-05-16 12:15:35.990022,2026-05-26 12:15:35.990022,
14270,7187,Card Issue,2026-04-17 11:37:05.719818,2026-04-28 11:37:05.719818,3
14271,9802,Fraud Complaint,2025-06-17 10:54:34.995711,2025-06-24 10:54:34.995711,3
14272,5170,Loan Query,2025-12-07 18:40:12.422679,2025-12-18 18:40:12.422679,3
14273,645,Account Access,2026-01-13 09:13:41.801471,2026-01-17 09:13:41.801471,2
14274,7049,Account Access,2026-01-30 01:56:24.885401,2026-02-10 01:56:24.885401,5
14275,3069,Loan Query,2025-10-24 13:29:28.228962,2025-10-29 13:29:28.228962,1
14276,4119,Account Access,2025-03-24 22:46:42.848325,2025-04-07 22:46:42.848325,5
14277,5576,Fraud Complaint,2025-10-10 11:08:18.411242,2025-10-24 11:08:18.411242,2
14278,4860,Loan Query,2025-05-11 07:56:05.801378,2025-05-21 07:56:05.801378,
14279,5460,Account Access,2026-05-01 19:56:20.691829,2026-05-12 19:56:20.691829,2
14280,4198,Fraud Complaint,2025-11-23 01:00:05.024226,2025-11-27 01:00:05.024226,5
14281,1635,Fraud Complaint,2024-09-12 19:14:41.512102,2024-09-22 19:14:41.512102,1
14282,1447,Account Access,2025-06-22 00:23:19.002692,2025-06-22 00:23:19.002692,4
14283,8196,Loan Query,2025-07-14 15:30:55.029430,2025-07-20 15:30:55.029430,
14284,7253,Fraud Complaint,2024-11-22 02:26:14.027086,2024-11-25 02:26:14.027086,3
14285,4814,Loan Query,2024-10-19 23:59:45.677027,2024-10-26 23:59:45.677027,4
14286,6118,Fraud Complaint,2025-11-15 16:20:26.627910,2025-11-24 16:20:26.627910,1
14287,5094,Loan Query,2025-05-20 17:11:17.668941,2025-05-31 17:11:17.668941,5
14288,153,Loan Query,2025-06-26 08:50:07.149804,2025-07-06 08:50:07.149804,1
14289,725,Fraud Complaint,2026-01-23 23:55:24.614963,2026-02-05 23:55:24.614963,
14290,984,Account Access,2024-10-18 14:30:43.869645,2024-10-15 14:30:43.869645,3
14291,183,UPI Failure,2024-08-21 11:16:43.951949,2024-08-21 11:16:43.951949,3
14292,7498,Fraud Complaint,2026-05-14 14:39:57.980451,2026-05-21 14:39:57.980451,5
14293,6862,Account Access,2026-02-04 04:07:02.403347,2026-02-18 04:07:02.403347,4
14294,3799,Card Issue,2024-07-03 22:33:03.459232,2024-07-03 22:33:03.459232,
14295,9627,Account Access,2026-05-16 14:30:37.245053,2026-05-17 14:30:37.245053,5
14296,7560,Card Issue,2025-06-13 02:22:58.531352,2025-06-20 02:22:58.531352,2
14297,4829,Loan Query,2025-05-22 19:46:22.393438,2025-06-03 19:46:22.393438,5
14298,3036,UPI Failure,2024-12-26 14:42:19.325230,2025-01-09 14:42:19.325230,1
14299,4615,Account Access,2025-04-07 03:12:16.923357,2025-04-07 03:12:16.923357,3
14300,3538,Loan Query,2024-10-05 00:49:30.908218,2024-10-13 00:49:30.908218,3
14301,9731,UPI Failure,2025-09-26 10:39:40.937993,2025-09-28 10:39:40.937993,3
14302,5337,Card Issue,2025-02-21 14:45:54.248377,2025-03-03 14:45:54.248377,2
14303,834,Loan Query,2025-07-05 11:40:08.922620,2025-07-12 11:40:08.922620,2
14304,8215,Card Issue,2026-02-17 04:56:40.366166,2026-02-22 04:56:40.366166,5
14305,28,Fraud Complaint,2026-03-22 00:08:46.307210,2026-04-05 00:08:46.307210,2
14306,1198,Account Access,2025-12-20 02:41:39.492958,2025-12-20 02:41:39.492958,2
14307,5423,Account Access,2024-12-20 18:33:28.015417,2024-12-20 18:33:28.015417,1
14308,8024,Account Access,2025-03-09 06:30:54.607964,2025-03-11 06:30:54.607964,4
14309,9374,Card Issue,2024-11-01 10:59:07.082021,2024-11-10 10:59:07.082021,3
14310,727,UPI Failure,2025-01-02 04:17:29.071775,2025-01-02 04:17:29.071775,3
14311,5012,Fraud Complaint,2025-07-12 17:28:15.563796,2025-07-17 17:28:15.563796,3
14312,8408,Fraud Complaint,2026-04-29 17:58:50.909739,2026-05-03 17:58:50.909739,2
14313,9382,Loan Query,2025-08-25 23:07:43.916909,2025-08-27 23:07:43.916909,1
14314,7133,Loan Query,2025-01-07 08:21:50.271774,2025-01-13 08:21:50.271774,1
14315,5923,Card Issue,2025-02-26 20:58:30.222180,2025-02-28 20:58:30.222180,1
14316,6679,Account Access,2025-09-15 10:00:52.900443,2025-09-25 10:00:52.900443,
14317,1450,Loan Query,2025-06-11 09:04:21.581418,2025-06-11 09:04:21.581418,5
14318,1768,Card Issue,2025-06-18 09:40:42.277728,2025-06-25 09:40:42.277728,4
14319,165,Card Issue,2025-01-05 02:47:30.468935,2025-01-06 02:47:30.468935,4
14320,4567,Loan Query,2025-05-20 13:00:02.346339,2025-05-31 13:00:02.346339,1
14321,4596,Account Access,2025-08-15 00:23:56.339025,2025-08-20 00:23:56.339025,
14322,6182,UPI Failure,2025-09-07 21:45:37.176860,2025-09-16 21:45:37.176860,
14323,3212,Loan Query,2025-10-03 16:31:17.938659,2025-10-05 16:31:17.938659,3
14324,6828,Fraud Complaint,2025-04-03 11:45:31.837539,2025-04-08 11:45:31.837539,
14325,3426,UPI Failure,2025-09-06 20:26:01.899910,2025-09-17 20:26:01.899910,4
14326,1376,UPI Failure,2025-04-05 10:41:36.924521,2025-04-18 10:41:36.924521,
14327,4272,UPI Failure,2026-05-21 05:17:28.266399,2026-05-30 05:17:28.266399,1
14328,4612,Card Issue,2025-11-23 11:13:54.262563,2025-11-30 11:13:54.262563,3
14329,2487,Account Access,2025-04-21 03:16:22.783946,2025-04-26 03:16:22.783946,2
14330,4084,Card Issue,2025-09-24 01:58:17.413900,2025-10-06 01:58:17.413900,2
14331,4066,UPI Failure,2025-09-30 08:50:01.467278,2025-10-08 08:50:01.467278,1
14332,1927,Account Access,2025-08-23 09:19:43.892405,2025-08-30 09:19:43.892405,3
14333,4239,Loan Query,2026-02-04 01:30:10.440100,2026-02-11 01:30:10.440100,3
14334,1570,Account Access,2025-02-19 13:50:10.080968,2025-02-19 13:50:10.080968,4
