account_id,customer_id,account_type,account_status,open_date,current_balance
9158,2199,Savings,Active,2025-10-19,8858.19
9159,8803,Savings,Active,2023-04-20,74866.24
9160,8733,Savings,Active,2024-07-15,9375.22
9161,7376,Savings,Active,2024-05-08,25476.44
9162,7890,Savings,Active,2026-01-24,12006.98
9163,413,Savings,Active,2021-09-06,48513.69
9164,7257,Current,Active,2023-08-16,15720.06
9165,5869,Savings,Active,2024-05-31,19432.32
9166,9976,Savings,Active,2024-06-07,9883.3
9167,5378,Savings,Active,2024-03-22,14414.68
9168,9920,Savings,Active,2025-04-05,51537.03
9169,5728,Savings,Active,2022-06-17,20666.52
9170,1428,Savings,Active,2025-08-27,7660.72
9171,3511,Savings,Active,2024-10-24,46200.53
9172,1638,Salary,Active,2025-03-28,10438.19
9173,4577,Savings,Active,2022-10-31,27986.21
9174,8372,Savings,Active,2025-07-29,15651.62
9175,3397,Current,Dormant,2022-08-24,65427.91
9176,4678,Savings,Dormant,2022-09-10,94283.64
9177,5526,Savings,Active,2024-07-29,23583.76
9178,7123,Savings,Active,2025-06-04,1276.26
9179,1643,Savings,Active,2024-06-27,16580.89
9180,1295,Savings,Active,2022-07-15,13451.47
9181,9775,Savings,Active,2021-10-07,19572.86
9182,3537,Savings,Active,2022-09-09,51091.19
9183,7788,Savings,Active,2022-07-07,12804.81
9184,8556,Salary,Active,2023-11-26,19606.07
9185,2117,Salary,Active,2023-12-23,30227.12
9186,2562,Savings,Dormant,2026-05-03,35596.12
9187,6040,Savings,Active,2023-02-19,31053.1
9188,7401,Savings,Active,2021-06-22,9473.69
9189,7869,Savings,Active,2022-05-10,62341.65
9190,6266,Savings,Active,2024-12-04,27093.32
9191,2543,Savings,Active,2022-06-10,3434.18
9192,6721,Savings,Active,2023-05-06,7637.05
9193,4021,Savings,Active,2023-12-11,19239.41
9194,884,Current,Active,2022-07-17,32158.91
9195,1173,Savings,Dormant,2024-01-11,49395.37
9196,9977,Savings,Active,2024-04-25,119576.07
9197,7039,Savings,Active,2024-02-13,19986.13
9198,5596,Savings,Active,2024-02-17,23212.14
9199,4675,Salary,Active,2022-09-02,6465.05
9200,7739,Savings,Active,2021-09-24,26863.94
9201,8305,Savings,Active,2023-07-14,31394.32
9202,6689,Savings,Active,2025-12-28,53567.31
9203,6543,Savings,Active,2023-10-04,52950.22
9204,8984,Savings,Active,2024-09-12,29214.39
9205,1316,Salary,Active,2024-11-16,31558.83
9206,3234,Savings,Active,2025-08-10,26857.53
9207,51,Savings,Active,2025-11-30,19558.32
9208,144,Savings,Active,2021-08-18,31275.07
9209,3688,Savings,Dormant,2025-08-21,13785.73
9210,5802,Salary,Active,2022-11-11,6400.67
9211,5253,Savings,Active,2021-09-17,10056.07
9212,5619,Salary,Active,2022-10-24,26155.64
9213,4486,Savings,Active,2024-09-10,35939.69
9214,7338,Savings,Active,2022-10-04,57974.87
9215,8152,Savings,Active,2025-01-29,214553.73
9216,8117,Savings,Active,2023-12-04,32440.99
9217,3731,Savings,Active,2022-03-23,8108.21
9218,8941,Savings,Active,2026-03-31,13591.06
9219,9067,Savings,Active,2024-10-09,73535.69
9220,2945,Savings,Active,2026-01-30,56792.07
9221,4804,Savings,Active,2021-09-26,30365.92
9222,1209,Savings,Active,2024-04-29,7582.46
9223,3734,Current,Active,2025-09-27,45714.42
9224,214,Current,Active,2022-06-14,21410.41
9225,6567,Salary,Active,2022-05-09,28458.41
9226,1819,Savings,Active,2023-12-07,176633.41
9227,3495,Savings,Active,2025-07-07,16063.64
9228,486,Savings,Active,2022-01-18,3689.97
9229,7545,Current,Active,2023-07-25,48944.71
9230,3016,Savings,Active,2022-08-05,7101.47
9231,3480,Savings,Active,2026-04-04,4336.24
9232,6930,Current,Active,2025-02-23,46656.83
9233,6415,Current,Active,2023-11-07,23582.88
9234,5217,Savings,Active,2024-09-19,11508.09
9235,4938,Savings,Active,2023-04-22,31361.03
9236,3119,Savings,Active,2022-10-01,61528.46
9237,664,Salary,Active,2025-05-07,111846.14
9238,1024,Savings,Dormant,2021-07-17,42475.3
9239,6317,Salary,Dormant,2025-04-08,8954.09
9240,4443,Salary,Active,2025-04-21,4605.44
9241,237,Current,Active,2023-11-02,48380.96
9242,6687,Current,Active,2021-07-13,12215.15
9243,3344,Salary,Active,2025-01-08,7998.01
9244,6551,Savings,Dormant,2023-03-08,30138.19
9245,2126,Savings,Active,2023-03-15,15797.59
9246,7959,Current,Active,2023-11-18,20934.0
9247,3218,Savings,Active,2022-11-19,18401.47
9248,1956,Savings,Active,2024-07-19,88939.13
9249,6156,Savings,Active,2025-05-13,55409.82
9250,7928,Savings,Active,2024-04-13,10222.96
9251,229,Savings,Active,2025-11-17,20312.3
9252,4939,Savings,Active,2021-09-16,32653.94
9253,5061,Savings,Dormant,2022-12-17,10443.83
9254,6816,Savings,Active,2022-11-07,66720.14
9255,2887,Salary,Active,2024-11-22,6414.96
9256,6875,Savings,Active,2023-12-03,44823.31
9257,7606,Savings,Active,2022-10-05,51879.68
9258,2820,Savings,Active,2024-10-13,35335.69
9259,2990,Salary,Active,2025-07-09,120218.88
9260,9279,Savings,Active,2022-02-21,5771.5
9261,7139,Savings,Dormant,2025-03-22,16328.52
9262,1994,Savings,Closed,2024-09-22,4314.66
9263,3046,Savings,Active,2022-11-15,30649.68
9264,6194,Savings,Active,2021-09-06,15850.85
9265,3306,Current,Dormant,2022-09-20,248257.24
9266,1993,Savings,Active,2025-01-15,60488.12
9267,3600,Savings,Active,2021-09-29,41338.71
9268,3588,Savings,Active,2025-05-15,74222.46
9269,1306,Savings,Active,2025-07-11,11092.11
9270,6364,Savings,Active,2025-02-02,35738.6
9271,5468,Savings,Active,2024-08-21,2873.59
9272,4460,Current,Active,2023-12-27,10324.84
9273,5088,Savings,Active,2022-09-06,47489.72
9274,920,Current,Active,2026-01-10,113447.66
9275,8234,Savings,Active,2023-07-05,150179.6
9276,1283,Savings,Active,2024-05-22,16955.38
9277,6110,Savings,Active,2025-05-22,42794.67
9278,2121,Savings,Active,2026-01-19,17927.06
9279,4497,Salary,Active,2022-06-25,11924.38
9280,3151,Savings,Active,2024-10-20,234010.83
9281,5307,Savings,Active,2023-03-12,9141.26
9282,1834,Salary,Dormant,2022-10-26,16228.7
9283,7724,Savings,Active,2024-04-30,70750.64
9284,5879,Savings,Active,2022-03-05,3150.36
9285,5010,Savings,Active,2021-07-04,8196.78
9286,3863,Savings,Active,2023-05-03,12095.33
9287,129,Savings,Active,2022-04-30,15670.9
9288,1346,Current,Active,2025-03-25,44402.18
9289,7370,Savings,Active,2022-09-16,22657.44
9290,7133,Savings,Active,2026-05-25,15724.28
9291,4643,Savings,Active,2024-03-21,10528.76
9292,3224,Savings,Active,2022-08-13,15632.15
9293,3477,Salary,Active,2024-08-19,11821.87
9294,5098,Savings,Active,2024-09-11,67262.66
9295,9628,Salary,Active,2024-04-15,32382.32
9296,8448,Savings,Active,2023-12-07,64538.05
9297,5723,Savings,Active,2022-10-12,3109.14
9298,9946,Savings,Active,2025-09-18,118034.94
9299,4747,Salary,Active,2024-06-11,26937.54
9300,3412,Savings,Active,2025-01-14,15468.46
9301,76,Salary,Active,2021-10-21,7437.4
9302,3612,Savings,Active,2024-09-27,12415.65
9303,8002,Savings,Dormant,2024-09-30,76783.41
9304,8697,Savings,Active,2024-01-19,20108.66
9305,3393,Savings,Active,2024-07-11,22999.18
9306,5112,Savings,Active,2022-11-20,7414.47
9307,6120,Savings,Closed,2021-08-07,45863.82
9308,2395,Savings,Closed,2024-10-04,2389.31
9309,1417,Savings,Active,2025-04-12,23270.85
9310,7844,Savings,Active,2025-02-01,11033.61
9311,8432,Savings,Active,2021-07-31,64263.22
9312,6054,Savings,Active,2025-02-04,25452.36
9313,1778,Savings,Active,2025-06-01,37765.17
9314,6315,Savings,Active,2025-12-13,13164.26
9315,5765,Savings,Dormant,2024-08-31,29758.68
9316,4159,Savings,Active,2024-07-21,26436.91
9317,4147,Savings,Active,2026-03-07,25433.35
9318,2632,Savings,Active,2022-08-06,27533.0
9319,5441,Current,Active,2024-02-24,18990.38
9320,3390,Salary,Active,2025-02-06,28614.06
9321,9407,Salary,Active,2026-03-21,13579.99
9322,670,Savings,Active,2023-12-23,10318.13
9323,3562,Savings,Active,2023-11-05,13557.59
9324,6234,Current,Active,2024-03-29,53343.11
9325,5542,Savings,Active,2024-12-05,13946.4
9326,7659,Savings,Active,2023-10-20,68699.52
9327,8808,Savings,Active,2023-02-26,34396.13
9328,4659,Savings,Active,2023-11-25,32354.28
9329,7422,Salary,Active,2023-08-29,8873.9
9330,9323,Salary,Active,2021-09-17,50090.41
9331,7462,Savings,Active,2025-06-23,15423.77
9332,5631,Savings,Active,2021-10-12,1290.83
9333,5356,Savings,Active,2024-07-12,47358.08
9334,9714,Savings,Active,2024-09-11,49238.94
9335,8013,Savings,Active,2025-02-01,13690.06
9336,4452,Salary,Active,2022-12-10,41177.79
9337,2665,Current,Active,2024-01-17,5033.77
9338,4863,Savings,Active,2022-04-24,19934.1
9339,8496,Current,Dormant,2025-03-15,152625.0
9340,1516,Savings,Closed,2023-04-29,9427.1
9341,584,Current,Dormant,2022-05-26,4202.81
9342,8559,Savings,Active,2022-10-28,20874.29
9343,8651,Current,Active,2026-02-27,90988.75
9344,120,Savings,Active,2024-09-07,4039.27
9345,3285,Current,Active,2026-01-11,18528.8
9346,7909,Salary,Active,2023-11-14,54262.9
9347,3255,Savings,Active,2023-04-22,50761.04
9348,4460,Savings,Active,2022-06-27,25645.81
9349,5566,Salary,Active,2023-07-18,15206.51
9350,1969,Savings,Active,2023-09-06,32912.86
9351,2532,Savings,Active,2025-04-11,73459.05
9352,9044,Savings,Active,2024-11-30,12372.98
9353,6390,Savings,Active,2021-11-24,53733.38
9354,1930,Current,Active,2023-08-24,47619.7
9355,1944,Current,Active,2022-10-15,19091.4
9356,8956,Savings,Active,2025-04-03,6502.04
9357,3297,Salary,Active,2021-07-12,9954.28
9358,5277,Savings,Closed,2022-12-08,114378.94
9359,5726,Salary,Dormant,2023-08-18,102219.41
9360,902,Salary,Closed,2022-05-07,32247.01
9361,9711,Savings,Active,2023-02-01,257182.26
9362,5966,Savings,Active,2022-02-04,23885.96
9363,3257,Savings,Active,2023-06-27,6470.13
9364,5507,Savings,Dormant,2022-03-20,5301.63
9365,8934,Current,Active,2026-05-12,6347.07
9366,3554,Savings,Active,2025-11-02,34058.66
9367,7433,Savings,Active,2023-01-27,13599.07
9368,1694,Savings,Active,2025-09-10,12133.73
9369,6496,Savings,Dormant,2022-07-17,21809.02
9370,2130,Savings,Active,2024-02-21,136380.28
9371,4012,Savings,Active,2023-12-26,145446.09
9372,3253,Savings,Active,2024-09-14,31017.67
9373,1366,Current,Active,2025-04-09,55395.39
9374,8388,Current,Active,2025-01-14,51853.65
9375,6204,Savings,Closed,2026-05-05,34630.9
9376,151,Savings,Active,2026-04-26,7384.93
9377,5181,Savings,Active,2025-11-14,40578.07
9378,4524,Savings,Active,2022-08-26,13170.9
9379,7095,Savings,Closed,2023-05-13,11495.95
9380,331,Current,Active,2024-08-22,37453.32
9381,3325,Savings,Active,2024-12-15,124453.74
9382,9082,Savings,Dormant,2022-11-11,32620.8
9383,955,Savings,Active,2023-08-26,16953.76
9384,7401,Savings,Active,2024-06-03,17243.29
9385,4450,Savings,Active,2024-02-14,44613.35
9386,6361,Savings,Active,2024-07-19,17863.25
9387,2045,Savings,Closed,2021-07-01,18190.39
9388,5646,Savings,Active,2025-03-19,12258.32
9389,6555,Savings,Active,2022-02-04,12644.32
9390,3600,Savings,Active,2026-02-06,65620.89
9391,6875,Savings,Active,2025-04-10,25735.08
9392,7042,Current,Active,2024-12-01,13067.82
9393,5011,Current,Active,2022-05-06,24164.8
9394,3991,Savings,Active,2024-06-10,37519.64
9395,7849,Savings,Active,2024-10-11,8666.46
9396,5646,Salary,Active,2025-07-01,33828.3
9397,1576,Savings,Active,2021-07-15,40913.11
9398,5020,Savings,Active,2022-08-17,127234.75
9399,6724,Savings,Active,2024-10-21,33854.58
9400,5755,Savings,Active,2023-02-19,5393.43
9401,2214,Savings,Active,2024-04-16,42643.01
9402,1227,Savings,Active,2026-01-10,29418.93
9403,9856,Savings,Active,2025-02-23,25477.04
9404,8556,Savings,Active,2023-10-29,74316.57
9405,1948,Savings,Active,2024-05-21,35134.21
9406,5545,Salary,Active,2022-07-25,45872.41
9407,4754,Savings,Active,2025-04-11,11045.13
9408,3633,Current,Active,2023-04-21,35431.97
9409,5589,Savings,Active,2024-08-01,14103.32
9410,6659,Salary,Active,2025-06-15,14090.45
9411,9467,Current,Active,2026-06-15,14987.2
9412,9638,Savings,Dormant,2022-07-14,5618.79
9413,4828,Savings,Active,2022-08-06,16354.35
9414,6139,Savings,Active,2026-02-28,19498.7
9415,5980,Savings,Active,2025-01-26,11253.76
9416,9202,Salary,Active,2025-05-11,104291.84
9417,5387,Savings,Active,2021-11-16,23025.49
9418,5288,Savings,Active,2024-01-06,15428.53
9419,9921,Savings,Dormant,2024-07-01,11367.52
9420,8888,Savings,Active,2024-11-01,83717.56
9421,4618,Savings,Active,2023-07-31,12047.83
9422,2385,Savings,Dormant,2025-05-26,24330.06
9423,9575,Current,Active,2024-07-10,45762.86
9424,6797,Current,Active,2025-08-21,6799.53
9425,3606,Savings,Active,2023-09-26,16326.43
9426,7034,Current,Active,2023-12-08,27597.02
9427,9921,Savings,Active,2025-04-14,20059.28
9428,6748,Savings,Active,2022-02-07,33306.73
9429,8845,Savings,Closed,2026-02-27,23724.64
9430,7937,Salary,Active,2022-02-06,48745.38
9431,759,Savings,Active,2021-10-17,7547.05
9432,1280,Savings,Active,2021-07-31,35457.76
9433,442,Savings,Active,2024-02-14,21662.08
9434,6229,Savings,Active,2021-12-20,23748.27
9435,7717,Savings,Active,2026-05-13,31453.08
9436,4194,Savings,Active,2025-05-16,7110.32
9437,3971,Savings,Dormant,2025-11-11,16581.91
9438,1527,Savings,Active,2022-07-30,60417.66
9439,191,Savings,Active,2025-09-10,9455.58
9440,1874,Savings,Closed,2025-06-01,26079.64
9441,7959,Savings,Active,2023-08-02,25937.73
9442,7369,Savings,Active,2021-10-25,28082.87
9443,7490,Savings,Active,2024-08-09,1883.56
9444,7869,Current,Dormant,2026-04-02,99515.38
9445,8450,Savings,Active,2026-06-11,8671.15
9446,8347,Savings,Active,2021-10-19,88657.09
9447,5607,Savings,Active,2023-07-19,8526.95
9448,3903,Current,Active,2021-10-10,33555.68
9449,6661,Current,Dormant,2021-08-28,14322.92
9450,8086,Savings,Active,2025-06-03,9754.63
9451,2413,Savings,Active,2023-10-29,309797.39
9452,24,Salary,Active,2021-10-28,17257.43
9453,6625,Savings,Active,2023-12-16,5295.38
9454,7959,Salary,Active,2025-03-11,92438.32
9455,1742,Savings,Closed,2026-02-27,50891.21
9456,3161,Savings,Active,2023-08-11,104711.93
9457,3372,Savings,Active,2026-01-08,5774.63
9458,9253,Savings,Active,2021-06-30,8936.01
9459,3352,Salary,Closed,2025-08-29,32005.45
9460,461,Savings,Active,2026-04-18,15306.0
9461,2118,Savings,Active,2024-03-11,12245.43
9462,6357,Savings,Active,2024-10-17,44291.3
9463,1607,Salary,Dormant,2023-11-13,6488.84
9464,72,Savings,Active,2021-09-12,6637.6
9465,6352,Savings,Active,2024-09-12,29542.39
9466,707,Savings,Active,2026-03-08,8286.23
9467,1929,Current,Active,2023-01-20,13858.77
9468,2799,Savings,Dormant,2025-01-16,27192.06
9469,9370,Savings,Active,2022-04-21,11188.35
9470,8346,Savings,Active,2023-02-09,9331.35
9471,30,Savings,Active,2022-06-03,79239.82
9472,5072,Savings,Active,2022-11-07,17794.9
9473,3312,Salary,Active,2024-09-29,42220.23
9474,6788,Current,Dormant,2025-12-07,12291.55
9475,1875,Salary,Active,2025-12-25,18792.97
9476,8429,Savings,Active,2022-01-25,27083.35
9477,8810,Savings,Active,2025-11-10,22202.76
9478,1572,Savings,Active,2023-05-29,27848.08
9479,7214,Savings,Closed,2023-06-01,186693.49
9480,2438,Salary,Active,2025-03-30,57187.05
9481,7532,Salary,Active,2021-09-06,38646.37
9482,582,Current,Active,2021-09-02,66890.87
9483,2255,Savings,Active,2023-02-04,14428.05
9484,5853,Savings,Active,2023-05-15,114461.31
9485,601,Savings,Active,2021-07-11,4983.27
9486,9171,Current,Active,2025-07-24,37370.67
9487,8707,Savings,Active,2022-03-29,86234.78
9488,810,Savings,Active,2023-07-26,5331.95
9489,2486,Savings,Active,2022-09-01,24102.27
9490,7399,Current,Active,2022-02-23,13020.79
9491,1447,Savings,Active,2021-07-30,5819.65
9492,469,Savings,Active,2023-04-05,27323.03
9493,630,Salary,Active,2024-04-13,15673.49
9494,3383,Savings,Active,2021-09-25,67239.46
9495,6539,Savings,Active,2022-04-03,20775.46
9496,114,Savings,Active,2023-11-24,7568.72
9497,1226,Savings,Active,2025-03-31,18878.53
9498,5484,Savings,Active,2021-06-27,13571.97
9499,1617,Savings,Active,2023-04-03,95266.01
9500,3318,Savings,Active,2023-08-23,31878.06
9501,7352,Savings,Active,2023-12-19,22162.91
9502,7581,Savings,Active,2024-08-12,156132.58
9503,6417,Savings,Active,2025-11-16,29921.02
9504,4641,Salary,Dormant,2022-06-21,14430.06
9505,5734,Salary,Active,2025-10-20,16008.22
9506,5619,Savings,Active,2026-03-25,37693.24
9507,4814,Current,Active,2025-08-03,10453.69
9508,2538,Savings,Active,2022-04-12,478313.22
9509,3175,Current,Active,2023-04-27,29707.26
9510,7975,Savings,Active,2021-08-22,25944.39
9511,2223,Savings,Active,2025-05-18,3573.36
9512,8022,Salary,Active,2023-08-25,2266.96
9513,52,Savings,Active,2025-03-29,11763.52
9514,2345,Savings,Active,2024-08-22,12892.02
9515,5065,Savings,Active,2023-09-27,10822.06
9516,6487,Salary,Active,2026-05-31,18721.78
9517,5831,Savings,Active,2023-07-01,3069.2
9518,4696,Savings,Dormant,2023-02-11,40626.64
9519,4267,Savings,Closed,2021-12-28,20941.63
9520,1659,Salary,Active,2026-04-11,34758.5
9521,7369,Savings,Active,2023-09-17,28952.31
9522,5184,Savings,Active,2023-08-23,10041.02
9523,9079,Savings,Active,2023-03-29,32083.83
9524,5622,Savings,Active,2025-05-18,85591.93
9525,4011,Savings,Active,2023-07-13,10600.42
9526,636,Current,Active,2022-11-21,60084.81
9527,6422,Savings,Active,2025-10-23,80041.06
9528,175,Savings,Active,2025-04-25,24918.9
9529,9249,Savings,Active,2022-05-02,18916.06
9530,9941,Current,Active,2023-11-28,16834.13
9531,8760,Savings,Active,2024-02-12,24621.13
9532,6157,Savings,Active,2022-10-14,228300.31
9533,9976,Savings,Active,2023-06-15,11605.53
9534,7708,Savings,Active,2023-05-15,37677.03
9535,7010,Current,Active,2026-03-03,31547.68
9536,2144,Salary,Active,2022-05-08,63104.13
9537,7000,Savings,Active,2024-10-26,21162.26
9538,1475,Current,Active,2024-11-22,31078.11
9539,5245,Savings,Active,2023-06-08,10053.64
9540,7249,Savings,Active,2023-08-08,12454.51
9541,4103,Salary,Active,2024-03-31,20628.0
9542,330,Savings,Active,2025-11-24,4293.89
9543,2674,Savings,Active,2026-03-07,15085.32
9544,4623,Salary,Active,2021-10-09,34830.09
9545,5233,Savings,Active,2023-12-27,73072.66
9546,6584,Current,Active,2025-01-02,12942.87
9547,890,Savings,Active,2024-11-16,20370.82
9548,8022,Savings,Active,2022-02-23,22635.1
9549,8954,Savings,Active,2025-09-20,12738.69
9550,9216,Savings,Dormant,2022-07-14,15260.6
9551,1681,Current,Active,2021-08-01,47191.26
9552,5952,Savings,Active,2024-12-14,200128.64
9553,9254,Savings,Active,2022-07-01,28806.94
9554,6867,Savings,Active,2024-03-08,63349.57
9555,9096,Current,Active,2026-06-17,5728.05
9556,134,Salary,Active,2022-07-07,31288.4
9557,6065,Savings,Closed,2026-03-26,101518.39
9558,1126,Salary,Active,2022-08-18,65837.32
9559,2040,Savings,Active,2025-04-28,18162.27
9560,4189,Savings,Active,2022-04-16,59003.95
9561,2850,Savings,Active,2025-11-12,30373.62
9562,3367,Savings,Active,2023-04-20,5578.24
9563,2912,Savings,Active,2025-06-27,9767.09
9564,2592,Salary,Active,2022-05-25,44843.37
9565,4284,Current,Active,2026-05-12,17592.85
9566,4262,Savings,Active,2025-09-16,4912.17
9567,7135,Current,Active,2023-10-24,27407.3
9568,245,Savings,Active,2025-09-09,12022.38
9569,5129,Savings,Active,2024-08-19,1483.81
9570,9372,Savings,Active,2025-04-23,19661.92
9571,4926,Savings,Active,2022-04-26,3755.65
9572,6832,Savings,Active,2026-01-20,20427.08
9573,1779,Savings,Active,2021-11-01,19714.04
9574,6311,Savings,Active,2026-01-24,230491.47
9575,8629,Current,Active,2025-05-01,39674.1
9576,6335,Savings,Active,2025-02-18,30179.52
9577,5907,Savings,Active,2022-01-06,78856.43
9578,8986,Savings,Active,2022-01-10,14564.84
9579,9473,Savings,Closed,2023-04-14,14561.29
9580,9931,Savings,Active,2021-11-21,10554.9
9581,8642,Savings,Active,2021-12-29,69891.28
9582,7669,Current,Active,2024-03-14,26623.02
9583,1955,Savings,Active,2022-12-11,11374.69
9584,8807,Savings,Active,2026-02-02,48401.7
9585,7394,Savings,Active,2026-05-28,6623.52
9586,8931,Savings,Active,2021-10-04,9389.09
9587,1632,Salary,Active,2025-12-17,16259.48
9588,5037,Current,Active,2022-05-05,24403.14
9589,3666,Savings,Dormant,2024-06-22,30673.52
9590,8261,Savings,Active,2021-10-28,17724.85
9591,6875,Current,Active,2022-12-26,27965.24
9592,870,Savings,Active,2022-01-04,47448.36
9593,9586,Savings,Dormant,2025-08-03,103459.21
9594,3192,Salary,Active,2023-09-27,22910.58
9595,3120,Current,Active,2023-01-04,118768.74
9596,2116,Savings,Active,2026-02-20,24944.79
9597,7253,Savings,Active,2023-05-29,16846.77
9598,377,Savings,Active,2023-03-08,13250.58
9599,1942,Savings,Active,2024-12-11,6079.82
9600,205,Salary,Active,2023-07-11,13888.89
9601,8937,Savings,Active,2025-06-11,46378.92
9602,7055,Savings,Active,2024-03-11,10227.31
9603,5949,Savings,Active,2022-07-10,10174.21
9604,7247,Savings,Active,2024-02-13,13372.93
9605,9742,Savings,Active,2023-01-24,40705.39
9606,4421,Savings,Active,2026-06-02,11563.95
9607,2426,Current,Closed,2025-09-16,3095.25
9608,3974,Current,Active,2026-02-12,3809.34
9609,671,Salary,Active,2023-08-01,9133.04
9610,3418,Savings,Active,2024-09-08,23231.36
9611,3066,Salary,Active,2025-12-17,16874.86
9612,1728,Savings,Active,2023-11-02,19446.8
9613,5977,Current,Active,2021-07-30,85674.28
9614,4027,Savings,Active,2025-12-17,124258.76
9615,7863,Salary,Active,2025-02-03,7509.83
9616,6065,Savings,Active,2024-05-15,6106.26
9617,3815,Current,Active,2023-10-16,62633.6
9618,1704,Savings,Active,2025-06-21,23647.76
9619,7622,Savings,Active,2023-10-03,22582.54
9620,7431,Savings,Active,2021-07-11,8168.81
9621,4542,Savings,Active,2025-08-25,5923.61
9622,54,Savings,Active,2022-10-19,1878.48
9623,692,Savings,Closed,2023-08-20,24211.73
9624,6067,Savings,Active,2025-07-24,52788.18
9625,8449,Savings,Closed,2022-06-30,38036.99
9626,3433,Salary,Active,2026-05-27,28511.23
9627,834,Current,Active,2022-02-15,8197.33
9628,5795,Savings,Active,2023-07-17,5529.08
9629,9354,Savings,Active,2022-11-13,42835.69
9630,3523,Savings,Active,2025-10-14,6650.15
9631,8665,Savings,Active,2022-11-17,9573.19
9632,5861,Savings,Dormant,2023-06-21,10165.38
9633,2027,Salary,Active,2023-06-03,21699.51
9634,9830,Current,Dormant,2024-04-27,22976.11
9635,3549,Current,Active,2023-11-25,49630.41
9636,906,Savings,Active,2024-12-19,22833.59
9637,6365,Savings,Active,2025-02-20,19883.61
9638,1184,Salary,Active,2023-09-27,69182.7
9639,1089,Savings,Active,2025-07-18,11726.78
9640,1193,Savings,Closed,2026-05-22,22552.08
9641,2129,Savings,Active,2024-11-17,7851.9
9642,5388,Savings,Active,2026-01-14,25658.95
9643,3452,Savings,Active,2024-09-05,49409.74
9644,332,Savings,Active,2025-01-15,11763.03
9645,9404,Salary,Active,2024-10-26,115331.63
9646,1049,Savings,Active,2024-08-10,22713.69
9647,2276,Current,Active,2022-05-01,38446.31
9648,5238,Current,Active,2025-08-24,4722.13
9649,6386,Salary,Active,2022-04-24,89606.02
9650,1635,Current,Active,2026-02-20,65581.05
9651,7649,Savings,Active,2026-03-13,3066.05
9652,503,Savings,Active,2022-03-03,5541.78
9653,3570,Salary,Active,2025-02-08,48860.25
9654,9272,Savings,Active,2022-08-22,56730.3
9655,7317,Savings,Active,2023-09-06,3417.65
9656,9527,Savings,Active,2022-08-19,45784.13
9657,4648,Salary,Active,2025-11-20,11305.35
9658,4019,Salary,Active,2022-06-06,19900.11
9659,4217,Savings,Active,2022-04-08,17751.82
9660,5892,Salary,Active,2026-01-20,10229.92
9661,5232,Savings,Active,2024-09-02,17232.13
9662,8215,Savings,Active,2024-03-18,8729.69
9663,7849,Savings,Active,2021-10-22,11944.29
9664,7432,Salary,Active,2024-03-09,6839.79
9665,480,Savings,Active,2025-12-09,76435.75
9666,2355,Savings,Active,2023-04-12,13220.48
9667,4865,Savings,Dormant,2024-05-27,57771.64
9668,1144,Savings,Active,2023-12-09,38886.92
9669,2334,Savings,Active,2025-09-09,65593.37
9670,5084,Savings,Active,2023-04-20,14009.65
9671,7953,Savings,Active,2025-03-11,17952.62
9672,7575,Savings,Closed,2025-02-25,24369.54
9673,5272,Salary,Active,2025-08-18,6507.26
9674,2646,Savings,Active,2021-08-28,23734.23
9675,5445,Current,Active,2022-12-06,16234.18
9676,6068,Current,Active,2025-05-26,72062.61
9677,839,Savings,Active,2025-03-19,91603.76
9678,7414,Savings,Active,2025-08-13,134435.31
9679,8192,Savings,Active,2024-08-14,3664.12
9680,5036,Salary,Active,2024-04-08,44064.7
9681,2210,Savings,Active,2025-02-08,15765.58
9682,9585,Savings,Active,2023-02-25,11114.9
9683,5049,Salary,Dormant,2021-09-16,100857.52
9684,1960,Salary,Active,2025-10-21,8010.18
9685,276,Savings,Dormant,2022-04-06,27108.8
9686,4625,Savings,Active,2023-11-10,8577.15
9687,9652,Savings,Active,2023-07-05,1947.55
9688,9151,Savings,Dormant,2021-08-11,4899.96
9689,1842,Savings,Active,2022-03-23,2198.05
9690,4146,Savings,Active,2026-01-11,14224.77
9691,5676,Savings,Active,2025-11-28,6074.06
9692,7058,Savings,Active,2022-11-09,69987.83
9693,8182,Savings,Dormant,2022-09-22,39282.24
9694,488,Current,Dormant,2022-12-10,8764.28
9695,2128,Savings,Active,2025-08-21,7863.33
9696,5406,Current,Active,2025-10-19,12387.11
9697,6705,Savings,Active,2024-05-01,15123.72
9698,7266,Savings,Active,2023-06-09,74728.91
9699,5598,Savings,Active,2021-11-13,13001.09
9700,1941,Savings,Active,2025-07-07,24292.38
9701,7736,Savings,Active,2024-05-13,12672.48
9702,4351,Savings,Dormant,2025-05-20,38904.2
9703,960,Savings,Active,2021-11-18,45363.01
9704,6631,Savings,Active,2022-08-20,72227.34
9705,5793,Savings,Active,2023-03-10,55582.07
9706,2564,Savings,Active,2025-12-01,1964.8
9707,464,Savings,Active,2023-11-16,4811.14
9708,7672,Savings,Active,2024-03-13,27129.09
9709,8208,Savings,Active,2023-01-28,27896.12
9710,919,Savings,Active,2022-04-04,16606.22
9711,6088,Current,Active,2024-06-13,57543.87
9712,1614,Savings,Active,2022-04-18,99126.05
9713,9015,Savings,Active,2023-10-02,11072.67
9714,2121,Salary,Active,2024-06-23,4641.71
9715,3392,Salary,Dormant,2026-03-19,34095.52
9716,1882,Savings,Active,2024-08-16,12018.81
